Date,Open,High,Low,Close,Adj Close,Volume
2002-11-25,21.917700,22.186600,21.514299,22.186600,11.234200,330200
2002-11-26,22.052200,22.321100,21.850500,21.850500,11.064015,157665262
2002-11-27,21.581499,21.917700,21.514299,21.917700,11.098042,126576241
2002-11-28,22.119400,22.119400,21.648800,21.648800,10.961884,63343
2002-11-29,21.648800,21.850500,21.648800,21.783199,11.029939,37190018
2002-12-02,null,null,null,null,null,null
2002-12-03,22.052200,22.321100,21.917700,22.321100,11.302304,162273419
2002-12-04,22.186600,22.388300,22.052200,22.253901,11.268278,166588
2002-12-05,22.522800,23.464001,22.321100,23.060600,11.676750,1161720698
2002-12-06,23.396799,24.539801,23.127899,24.203600,12.255509,2228397661
2002-12-09,24.875900,25.548201,24.203600,24.943100,12.629956,1550285019
2002-12-10,24.203600,24.875900,23.665701,24.539801,12.425745,603028487
2002-12-11,25.077600,25.548201,24.270800,25.010401,12.664036,1338644
2002-12-12,25.212099,25.279301,24.338100,24.808701,12.561902,406204
2002-12-13,25.481001,26.489500,25.279301,25.481001,12.902323,2408091
2002-12-16,25.481001,25.481001,24.539801,25.010401,12.664036,589069
2002-12-17,25.077600,25.413799,24.338100,24.338100,12.323614,242533
2002-12-18,24.338100,24.674200,23.867399,24.136400,12.221483,291542
2002-12-19,24.136400,24.674200,24.069099,24.674200,12.493799,263271
2002-12-20,25.144800,25.212099,23.867399,24.270800,12.289535,330200
2002-12-23,23.934700,24.270800,23.800200,24.270800,12.289535,426955162
2002-12-24,24.136400,24.136400,23.598499,24.069099,12.187407,261072453
2002-12-25,23.598499,23.800200,23.531300,23.733000,12.017221,102629385
2002-12-26,23.531300,23.867399,23.464001,23.867399,12.085276,108633497
2002-12-27,23.867399,24.136400,23.531300,24.136400,12.221483,254345118
2002-12-30,23.867399,23.934700,23.665701,23.934700,12.119352,102630749
2002-12-31,23.665701,24.069099,23.531300,24.069099,12.187407,312890672
2003-01-01,null,null,null,null,null,null
2003-01-02,23.867399,24.001900,23.531300,23.598499,11.949115,224594741
2003-01-03,23.800200,24.136400,23.598499,23.867399,12.085276,466366702
2003-01-06,23.867399,24.203600,23.733000,24.203600,12.255509,504222630
2003-01-07,24.539801,24.943100,24.001900,24.001900,12.153378,688658047
2003-01-08,24.136400,24.338100,23.934700,24.338100,12.323614,407542775
2003-01-09,24.338100,24.741400,24.001900,24.203600,12.255509,301938625
2003-01-10,24.203600,24.472500,23.733000,24.069099,12.187407,400105863
2003-01-13,24.203600,24.203600,23.867399,24.203600,12.255509,146286105
2003-01-14,24.405300,24.539801,24.001900,24.069099,12.187407,300451243
2003-01-15,24.472500,25.212099,24.472500,24.943100,12.629956,996548
2003-01-16,24.808701,24.808701,24.270800,24.405300,12.357641,397131
2003-01-17,24.405300,24.405300,23.867399,23.867399,12.085276,236495
2003-01-20,23.934700,24.069099,23.867399,23.934700,12.119352,154390292
2003-01-21,24.001900,24.203600,23.867399,23.867399,12.085276,178487251
2003-01-22,23.934700,24.203600,23.598499,24.203600,12.255509,227576329
2003-01-23,24.203600,24.203600,23.867399,24.136400,12.221483,223363898
2003-01-24,24.001900,24.136400,23.665701,24.001900,12.153378,239469929
2003-01-27,24.136400,24.136400,23.464001,23.934700,12.119352,209720917
2003-01-28,23.665701,23.934700,23.531300,23.934700,12.119352,47596236
2003-01-29,null,null,null,null,null,null
2003-01-30,null,null,null,null,null,null
2003-01-31,null,null,null,null,null,null
2003-02-03,null,null,null,null,null,null
2003-02-04,null,null,null,null,null,null
2003-02-05,null,null,null,null,null,null
2003-02-06,24.338100,24.338100,23.531300,23.598499,11.949115,111553679
2003-02-07,23.531300,23.531300,22.590000,23.060600,11.676750,150226986
2003-02-10,22.657200,22.724501,22.455601,22.455601,11.370408,160637
2003-02-11,22.724501,23.195101,22.253901,22.253901,11.268278,223405
2003-02-12,22.186600,22.858900,22.186600,22.657200,11.472489,108578914
2003-02-13,22.657200,22.657200,22.321100,22.388300,11.336330,53545766
2003-02-14,20.841999,22.388300,20.841999,22.186600,11.234200,212696
2003-02-17,22.253901,22.791700,22.253901,22.522800,11.404435,258918
2003-02-18,22.858900,22.858900,22.321100,22.388300,11.336330,66279943
2003-02-19,22.186600,22.186600,21.648800,21.648800,10.961884,249880
2003-02-20,20.841999,21.514299,20.707500,21.379801,10.825677,395645
2003-02-21,20.371300,20.774700,20.169701,20.371300,10.315022,353998373
2003-02-24,19.833500,20.371300,19.833500,20.169701,10.212943,110066
2003-02-25,19.900700,20.035200,19.833500,20.035200,10.144838,108579
2003-02-26,19.968000,20.102400,19.833500,20.035200,10.144838,37184560
2003-02-27,19.833500,20.035200,19.833500,20.035200,10.144838,53546
2003-02-28,null,null,null,null,null,null
2003-03-03,19.900700,20.169701,19.900700,20.169701,10.212943,250178
2003-03-04,20.169701,20.236900,20.169701,20.169701,10.212943,78831267
2003-03-05,20.169701,20.169701,19.631800,20.169701,10.212943,112805
2003-03-06,20.169701,20.169701,19.968000,20.102400,10.178864,44621472
2003-03-07,20.035200,20.035200,19.968000,19.968000,10.110810,34234357
2003-03-10,20.035200,20.035200,19.900700,19.968000,10.110810,32730600
2003-03-11,19.295601,20.035200,19.228399,19.968000,10.110810,130889650
2003-03-12,19.833500,19.968000,19.833500,19.833500,10.042706,58007913
2003-03-13,20.035200,20.102400,20.035200,20.035200,10.144838,111630
2003-03-14,20.505800,21.379801,20.505800,21.379801,10.825677,295989096
2003-03-17,21.379801,21.917700,21.178101,21.178101,10.723545,257317
2003-03-18,21.648800,21.850500,20.841999,20.841999,10.553361,322940737
2003-03-19,20.841999,20.841999,20.304100,20.304100,10.280995,75931
2003-03-20,20.169701,20.841999,20.169701,20.505800,10.383125,89286610
2003-03-21,20.169701,20.371300,20.169701,20.236900,10.246968,46110219
2003-03-24,20.371300,20.371300,20.169701,20.371300,10.315022,49084
2003-03-25,19.833500,20.371300,19.833500,20.371300,10.315022,58056
2003-03-26,20.304100,20.304100,20.102400,20.169701,10.212943,11906
2003-03-27,20.169701,20.304100,20.169701,20.169701,10.212943,26862
2003-03-28,20.169701,20.169701,20.102400,20.169701,10.212943,31013
2003-03-31,20.035200,20.304100,20.035200,20.169701,10.212943,99684
2003-04-01,20.035200,20.102400,20.035200,20.035200,10.144838,35703
2003-04-02,20.035200,20.035200,19.968000,20.035200,10.144838,25288230
2003-04-03,20.102400,20.169701,20.035200,20.169701,10.212943,69910
2003-04-04,20.169701,20.505800,20.169701,20.438601,10.349098,129439111
2003-04-07,20.438601,21.178101,20.438601,21.178101,10.723545,43842
2003-04-08,20.976400,20.976400,20.505800,20.573000,10.417153,65444825
2003-04-09,20.640301,20.640301,20.505800,20.505800,10.383125,4568584
2003-04-10,20.707500,20.707500,20.304100,20.438601,10.349098,44624
2003-04-11,20.573000,20.573000,20.304100,20.304100,10.280995,44685607
2003-04-14,20.169701,20.304100,20.035200,20.035200,10.144838,62470
2003-04-15,20.035200,20.304100,19.900700,20.035200,10.144838,34210
2003-04-16,20.035200,20.169701,20.035200,20.102400,10.178864,77414
2003-04-17,20.102400,20.102400,19.968000,19.968000,10.110810,41660353
2003-04-18,20.035200,20.102400,19.900700,19.968000,10.110810,266241448
2003-04-21,19.968000,19.968000,19.833500,19.968000,10.110810,200799352
2003-04-22,20.304100,20.304100,19.766300,19.766300,10.008679,87756
2003-04-23,19.833500,19.833500,19.564600,19.564600,9.906549,68420
2003-04-24,19.362900,19.362900,18.825001,18.825001,9.532052,108580
2003-04-25,18.488899,18.556101,17.547600,17.547600,8.885239,235243
2003-04-28,16.337400,16.740801,16.337400,16.740801,8.476717,522071219
2003-04-29,16.740801,17.480400,16.337400,17.144199,8.680977,288552184
2003-04-30,17.345900,17.413099,16.673599,16.942499,8.578846,227570
2003-05-01,null,null,null,null,null,null
2003-05-02,17.480400,17.480400,16.673599,16.875299,8.544819,46122500
2003-05-05,17.278700,17.278700,17.278700,17.278700,8.749081,23798
2003-05-06,17.480400,17.883801,17.278700,17.278700,8.749081,109513646
2003-05-07,17.345900,17.345900,17.144199,17.278700,8.749081,118422
2003-05-08,17.144199,17.144199,17.009800,17.009800,8.612926,31235
2003-05-09,16.808100,17.614799,16.808100,17.211500,8.715055,89248402
2003-05-12,17.480400,17.480400,16.673599,17.144199,8.680977,240722
2003-05-13,17.144199,17.480400,17.077000,17.077000,8.646952,43134
2003-05-14,17.144199,17.816500,17.144199,17.413099,8.817134,202284
2003-05-15,17.278700,17.345900,17.077000,17.345900,8.783109,148738
2003-05-16,17.345900,17.345900,16.942499,17.009800,8.612926,96681
2003-05-19,16.808100,16.808100,16.539101,16.539101,8.374585,400107
2003-05-20,17.009800,17.009800,16.471901,16.808100,8.510793,73090
2003-05-21,16.740801,16.740801,16.471901,16.606300,8.408612,276653125
2003-05-22,16.808100,16.808100,16.539101,16.606300,8.408612,282826444
2003-05-23,16.673599,17.480400,16.673599,17.211500,8.715055,285577
2003-05-26,17.144199,18.085501,17.144199,17.883801,9.055475,230126712
2003-05-27,17.614799,17.614799,17.480400,17.480400,8.851213,75857866
2003-05-28,17.614799,17.682100,17.480400,17.480400,8.851213,65124151
2003-05-29,17.614799,17.614799,17.480400,17.480400,8.851213,49402928
2003-05-30,17.816500,17.816500,17.614799,17.682100,8.953342,84929534
2003-06-02,17.816500,17.883801,17.614799,17.816500,9.021397,90730326
2003-06-03,17.883801,17.883801,17.682100,17.682100,8.953342,169561592
2003-06-04,null,null,null,null,null,null
2003-06-05,17.682100,17.883801,17.682100,17.816500,9.021397,160637298
2003-06-06,17.682100,18.825001,17.682100,18.825001,9.532052,1401114
2003-06-09,18.959499,19.631800,18.959499,19.228399,9.736313,1276174091
2003-06-10,19.161200,19.161200,18.825001,18.959499,9.600156,304913390
2003-06-11,18.825001,18.959499,18.825001,18.892300,9.566131,272192342
2003-06-12,18.892300,19.430099,18.825001,18.892300,9.566131,330198891
2003-06-13,18.892300,19.430099,18.892300,19.430099,9.838446,316813814
2003-06-16,19.430099,19.430099,19.161200,19.161200,9.702285,249880
2003-06-17,19.161200,19.430099,18.959499,19.026699,9.634182,83293414
2003-06-18,18.892300,19.026699,18.825001,18.825001,9.532052,248839074
2003-06-19,18.825001,18.892300,18.488899,18.488899,9.361868,241294361
2003-06-20,18.488899,18.488899,18.018200,18.085501,9.157606,288853
2003-06-23,17.816500,18.085501,17.816500,17.883801,9.055475,218645211
2003-06-24,18.018200,18.018200,17.547600,17.682100,8.953342,321278
2003-06-25,17.682100,18.152700,17.682100,18.018200,9.123528,584690018
2003-06-26,18.018200,18.018200,17.614799,17.614799,8.919265,261779301
2003-06-27,17.614799,17.883801,17.480400,17.480400,8.851213,172536357
2003-06-30,17.816500,17.951000,17.816500,17.951000,9.089501,83293
2003-07-01,18.018200,18.018200,17.883801,17.951000,9.089501,208244451
2003-07-02,18.354401,18.354401,17.547600,17.547600,8.885239,601274
2003-07-03,17.816500,17.951000,17.682100,17.682100,8.953342,559778
2003-07-04,17.682100,17.682100,17.614799,17.682100,8.953342,165248184
2003-07-07,17.816500,17.951000,17.682100,17.883801,9.055475,196334475
2003-07-08,17.883801,17.951000,17.883801,17.883801,9.055475,285727522
2003-07-09,17.816500,18.085501,17.682100,18.085501,9.157606,592127
2003-07-10,18.085501,18.287201,18.085501,18.152700,9.191632,261792946
2003-07-11,18.287201,18.287201,17.951000,17.951000,9.089501,236494
2003-07-14,18.287201,18.287201,17.883801,17.951000,9.089501,133864415
2003-07-15,17.951000,18.152700,17.816500,17.816500,9.021397,206746152
2003-07-16,17.883801,18.018200,17.816500,17.883801,9.055475,162124681
2003-07-17,18.018200,18.152700,18.018200,18.085501,9.157606,276653125
2003-07-18,18.152700,18.287201,18.018200,18.085501,9.157606,150225621
2003-07-21,18.219900,18.219900,18.018200,18.018200,9.123528,362921303
2003-07-22,18.152700,19.228399,17.883801,19.228399,9.736313,1785960077
2003-07-23,20.573000,20.573000,20.438601,20.573000,10.417153,1421917096
2003-07-24,21.984900,21.984900,21.514299,21.984900,11.132070,3379778
2003-07-25,23.464001,23.464001,21.984900,21.984900,11.132070,4837677109
2003-07-28,23.060600,23.464001,22.657200,23.464001,11.881013,3605012365
2003-07-29,24.069099,24.338100,21.850500,21.850500,11.064015,1954389075
2003-07-30,21.850500,21.984900,20.371300,20.371300,10.315022,1430224605
2003-07-31,20.035200,20.841999,19.631800,20.371300,10.315022,1063702
2003-08-01,20.774700,21.245399,20.774700,20.841999,10.553361,560763630
2003-08-04,20.841999,22.253901,20.841999,22.253901,11.268278,1243452
2003-08-05,22.522800,23.195101,20.841999,20.909201,10.587387,1780397
2003-08-06,20.909201,21.514299,20.707500,21.043699,10.655491,528020748
2003-08-07,20.841999,21.312599,19.833500,20.438601,10.349098,809136020
2003-08-08,20.438601,20.841999,20.169701,20.573000,10.417153,343585332
2003-08-11,20.505800,20.976400,19.362900,19.497299,9.872471,1004058165
2003-08-12,19.631800,20.169701,19.497299,19.631800,9.940576,458633678
2003-08-13,20.169701,20.169701,19.698999,19.900700,10.076734,419443
2003-08-14,20.035200,20.035200,19.564600,19.833500,10.042706,346562
2003-08-15,19.833500,20.841999,19.833500,20.169701,10.212943,571155
2003-08-18,20.841999,21.110901,20.505800,20.707500,10.485256,414979687
2003-08-19,21.379801,21.379801,20.304100,20.573000,10.417153,554793631
2003-08-20,20.505800,20.640301,20.304100,20.304100,10.280995,226082123
2003-08-21,20.304100,20.573000,20.236900,20.573000,10.417153,577104367
2003-08-22,20.573000,20.841999,20.371300,20.841999,10.553361,2013915756
2003-08-25,20.119200,20.270500,19.665400,19.741100,10.389797,610818368
2003-08-26,19.741100,19.741100,19.211599,19.211599,10.111120,306738
2003-08-27,19.362900,19.589800,19.211599,19.287201,10.150909,196996
2003-08-28,19.362900,19.514099,18.909100,18.984699,9.991702,124279062
2003-08-29,19.438499,19.438499,18.984699,18.984699,9.991702,132211768
2003-09-01,19.438499,19.438499,18.909100,18.909100,9.951913,194351
2003-09-02,18.909100,19.060301,18.682100,19.060301,10.031493,113835545
2003-09-03,19.060301,19.211599,18.984699,19.060301,10.031493,181130122
2003-09-04,19.060301,19.211599,18.909100,18.909100,9.951913,141468
2003-09-05,18.909100,19.060301,18.530899,18.757799,9.872286,343883
2003-09-08,18.682100,18.682100,18.152700,18.304001,9.633448,466378831
2003-09-09,18.152700,18.228300,17.623199,17.774500,9.354772,404633509
2003-09-10,17.623199,17.774500,17.396299,17.547600,9.235353,177693829
2003-09-11,17.547600,17.547600,17.547600,17.547600,9.235353,0
2003-09-12,17.547600,17.623199,17.396299,17.623199,9.275142,59794
2003-09-15,17.472000,17.850100,17.472000,17.850100,9.394558,113864656
2003-09-16,18.228300,18.228300,17.925800,18.001400,9.474190,158720
2003-09-17,18.152700,18.152700,17.925800,18.001400,9.474190,111757
2003-09-18,18.001400,18.606501,18.001400,18.379601,9.673238,286210580
2003-09-19,18.530899,18.682100,18.455200,18.530899,9.752868,140827366
2003-09-22,18.530899,18.530899,18.152700,18.304001,9.633448,152043533
2003-09-23,18.304001,18.304001,18.001400,18.152700,9.553819,108987376
2003-09-24,18.228300,18.379601,18.152700,18.304001,9.633448,87259767
2003-09-25,18.228300,18.304001,18.077101,18.152700,9.553819,229095096
2003-09-26,18.152700,18.228300,18.001400,18.001400,9.474190,55529
2003-09-29,18.455200,18.455200,18.001400,18.152700,9.553819,100481
2003-09-30,18.077101,18.077101,17.925800,17.925800,9.434402,70072
2003-10-01,17.925800,17.925800,17.774500,17.774500,9.354772,31732037
2003-10-02,18.152700,18.152700,17.774500,17.850100,9.394558,79490809
2003-10-03,17.850100,18.077101,17.850100,17.850100,9.394558,148368
2003-10-06,18.077101,18.152700,17.925800,18.077101,9.514030,212861
2003-10-07,18.152700,18.909100,18.152700,18.606501,9.792656,319212
2003-10-08,18.530899,18.682100,18.379601,18.379601,9.673238,97704497
2003-10-09,18.379601,18.530899,18.304001,18.379601,9.673238,87259767
2003-10-10,18.379601,18.379601,18.379601,18.379601,9.673238,0
2003-10-13,18.379601,18.682100,18.379601,18.530899,9.752868,146261391
2003-10-14,18.530899,18.909100,18.530899,18.530899,9.752868,160139
2003-10-15,18.682100,18.757799,18.530899,18.530899,9.752868,199640983
2003-10-16,18.757799,18.833401,18.530899,18.530899,9.752868,65417
2003-10-17,18.530899,18.682100,18.530899,18.530899,9.752868,207930297
2003-10-20,18.606501,18.606501,18.530899,18.530899,9.752868,120478
2003-10-21,18.530899,18.833401,18.455200,18.757799,9.872286,347717
2003-10-22,18.909100,18.909100,18.530899,18.606501,9.792656,192684
2003-10-23,18.530899,18.530899,18.379601,18.455200,9.713025,134144001
2003-10-24,18.530899,18.682100,18.455200,18.606501,9.792656,85957056
2003-10-27,18.606501,18.606501,18.379601,18.379601,9.673238,146755062
2003-10-28,18.379601,18.682100,18.379601,18.530899,9.752868,45016288
2003-10-29,18.530899,18.530899,18.304001,18.379601,9.673238,277644713
2003-10-30,18.379601,18.530899,18.304001,18.304001,9.633448,296815419
2003-10-31,18.530899,18.530899,18.228300,18.304001,9.633448,322953322
2003-11-03,18.304001,18.530899,18.304001,18.530899,9.752868,160471124
2003-11-04,18.530899,18.984699,18.379601,18.833401,9.912075,617549039
2003-11-05,18.909100,19.060301,18.682100,18.909100,9.951913,235336947
2003-11-06,18.909100,19.136000,18.833401,18.833401,9.912075,355650
2003-11-07,18.833401,18.833401,18.455200,18.606501,9.792656,186641
2003-11-10,18.682100,18.833401,18.606501,18.682100,9.832444,198511724
2003-11-11,18.682100,18.833401,18.682100,18.682100,9.832444,173856049
2003-11-12,18.682100,18.984699,18.682100,18.682100,9.832444,183460203
2003-11-13,18.909100,18.909100,18.682100,18.757799,9.872286,215405720
2003-11-14,18.757799,19.060301,18.757799,18.909100,9.951913,285246
2003-11-17,19.060301,19.665400,18.984699,19.287201,10.150909,521158169
2003-11-18,19.438499,19.514099,18.909100,18.984699,9.991702,163611456
2003-11-19,18.909100,19.136000,18.909100,18.909100,9.951913,150395
2003-11-20,18.984699,19.136000,18.909100,18.909100,9.951913,217158435
2003-11-21,18.909100,18.984699,18.757799,18.833401,9.912075,147218410
2003-11-24,18.984699,19.514099,18.984699,19.211599,10.111120,324510752
2003-11-25,19.211599,19.362900,19.060301,19.136000,10.071332,92548
2003-11-26,19.060301,19.287201,19.060301,19.060301,10.031493,161926
2003-11-27,19.060301,19.060301,18.833401,18.909100,9.951913,106325
2003-11-28,18.984699,19.136000,18.833401,18.984699,9.991702,132379155
2003-12-01,19.060301,19.211599,18.909100,18.984699,9.991702,136674218
2003-12-02,19.060301,19.136000,18.984699,18.984699,9.991702,134857216
2003-12-03,18.984699,19.060301,18.909100,18.909100,9.951913,140142048
2003-12-04,19.060301,19.060301,18.682100,18.909100,9.951913,214180638
2003-12-05,18.909100,18.984699,18.757799,18.833401,9.912075,105178707
2003-12-08,18.757799,18.757799,18.455200,18.606501,9.792656,329206
2003-12-09,18.682100,18.682100,18.455200,18.455200,9.713025,235332095
2003-12-10,18.530899,18.606501,18.455200,18.455200,9.713025,122956
2003-12-11,18.530899,18.606501,18.379601,18.455200,9.713025,186928033
2003-12-12,18.606501,18.682100,18.455200,18.530899,9.752868,228794284
2003-12-15,18.682100,18.682100,18.530899,18.530899,9.752868,234271975
2003-12-16,18.455200,18.530899,18.304001,18.304001,9.633448,300256564
2003-12-17,18.304001,18.530899,18.152700,18.152700,9.553819,434315658
2003-12-18,18.152700,18.530899,18.152700,18.228300,9.593608,175842
2003-12-19,18.379601,18.379601,18.152700,18.152700,9.553819,240922591
2003-12-22,18.152700,18.304001,18.152700,18.228300,9.593608,116676279
2003-12-23,18.228300,18.304001,18.152700,18.152700,9.553819,95482368
2003-12-24,18.152700,18.379601,18.152700,18.228300,9.593608,120993175
2003-12-25,18.228300,18.379601,18.152700,18.152700,9.553819,202613928
2003-12-26,18.304001,18.304001,18.152700,18.228300,9.593608,70898257
2003-12-29,18.228300,18.455200,18.228300,18.228300,9.593608,125601
2003-12-30,18.379601,18.379601,18.228300,18.228300,9.593608,98285501
2003-12-31,18.228300,18.304001,18.228300,18.228300,9.593608,88694689
2004-01-01,18.228300,18.228300,18.228300,18.228300,9.593608,0
2004-01-02,18.228300,18.455200,18.228300,18.379601,9.673238,207572476
2004-01-05,18.530899,18.757799,18.455200,18.606501,9.792656,250175
2004-01-06,18.682100,18.682100,18.530899,18.530899,9.752868,162718724
2004-01-07,18.379601,18.682100,18.379601,18.530899,9.752868,223767811
2004-01-08,18.757799,18.757799,18.530899,18.606501,9.792656,147859
2004-01-09,18.757799,18.833401,18.606501,18.606501,9.792656,212044
2004-01-12,18.909100,18.909100,18.606501,18.606501,9.792656,138426
2004-01-13,18.682100,18.757799,18.606501,18.682100,9.832444,83757974
2004-01-14,18.757799,18.757799,18.606501,18.682100,9.832444,172005084
2004-01-15,18.757799,18.757799,18.530899,18.530899,9.752868,130923
2004-01-16,18.530899,18.606501,18.530899,18.530899,9.752868,109934
2004-01-19,18.530899,18.530899,18.530899,18.530899,9.752868,0
2004-01-20,18.530899,18.530899,18.530899,18.530899,9.752868,0
2004-01-21,18.530899,18.530899,18.530899,18.530899,9.752868,0
2004-01-22,18.530899,18.530899,18.530899,18.530899,9.752868,0
2004-01-23,18.530899,18.530899,18.530899,18.530899,9.752868,0
2004-01-26,18.530899,18.530899,18.530899,18.530899,9.752868,0
2004-01-27,18.606501,18.984699,18.606501,18.606501,9.792656,247236006
2004-01-28,18.682100,18.909100,18.606501,18.833401,9.912075,170351831
2004-01-29,18.833401,19.287201,18.833401,18.909100,9.951913,864662
2004-01-30,19.136000,19.136000,18.833401,18.909100,9.951913,1023829
2004-02-02,19.211599,19.968000,19.211599,19.665400,10.349958,2228577
2004-02-03,19.816700,20.270500,19.362900,19.514099,10.270327,1305267351
2004-02-04,19.816700,19.816700,19.287201,19.287201,10.150909,561767802
2004-02-05,19.136000,19.589800,19.060301,19.514099,10.270327,340057158
2004-02-06,19.665400,20.043600,19.665400,19.816700,10.429586,804826402
2004-02-09,20.043600,20.724300,19.892300,20.573099,10.827681,1156919
2004-02-10,20.573099,20.573099,20.194901,20.346100,10.708212,952161
2004-02-11,20.421801,20.421801,19.968000,19.968000,10.509215,719241722
2004-02-12,20.043600,20.346100,19.665400,19.665400,10.349958,503329
2004-02-13,19.741100,19.968000,19.514099,19.968000,10.509215,433722524
2004-02-16,19.892300,19.968000,19.665400,19.741100,10.389797,576491
2004-02-17,19.741100,20.043600,19.741100,20.043600,10.549006,291797
2004-02-18,20.119200,20.119200,19.741100,19.741100,10.389797,295889937
2004-02-19,19.741100,19.968000,19.741100,19.816700,10.429586,220280574
2004-02-20,19.892300,19.892300,19.741100,19.741100,10.389797,251200
2004-02-23,19.741100,19.816700,19.741100,19.816700,10.429586,247394903
2004-02-24,19.816700,19.816700,19.741100,19.741100,10.389797,228084707
2004-02-25,19.741100,19.816700,19.665400,19.816700,10.429586,220193241
2004-02-26,19.816700,19.968000,19.741100,19.741100,10.389797,173898502
2004-02-27,19.741100,20.194901,19.741100,20.043600,10.549006,626023
2004-03-01,20.119200,20.270500,19.892300,19.892300,10.469374,607582212
2004-03-02,19.816700,20.043600,19.741100,19.816700,10.429586,270297863
2004-03-03,19.816700,19.892300,19.741100,19.741100,10.389797,376803539
